sample,contig_name,contig_length,read_count,nr,nt_or_nr,bitscore,align_length,taxon_group_blast,tax_id,identity,sci_name,com_names,lca_taxid,lca_taxid.1,lca_name,common_nr,phylum,family,chordata,blasted,cluster,taxid_curated,poly_group,name,provisional_name,segment,curated,rdrp,taxon_group,taxid,ska_genus,ska_species,collected_by,idseq_nonhost_reads,hex_read_count,contaminating_and_hex_reads,nonhost_reads,total_reads,read_prop,identity_qcov,group,baltimore_group,genome_description,number_of_segments_conventional
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_259_length_1153_cov_3.276952,1153,72,TRUE,nr,656,375,Viruses,1193974,96.5,Human enterovirus,"QAA77662.1 polyprotein, partial [Human enterovirus]",1193974,1193974,Human enterovirus,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,38602,1193974,108,Human enterovirus,,RNA1,TRUE,FALSE,Viruses,1193974,Canine,Dog,Ebonyi,7969852,2998,460401,7509451,45755872,9.59E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_187_length_1130_cov_1.971510,1130,58,TRUE,nr,767,376,Viruses,1156769,98.7,Porcine kobuvirus,AJW76498.1 polyprotein [Porcine kobuvirus],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,40263,1156769,121,Posavirus 1,,RNA1,TRUE,FALSE,Viruses,1156769,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,2.71E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_153_length_1117_cov_1.718269,1117,46,TRUE,nr,730,357,Viruses,2847848,98.3,megrivirus C2,YP_009054902.1 polyprotein [megrivirus C2],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,41292,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Avian,Chicken,Ebonyi,15655180,788,474494,15180686,47222582,3.03E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_250_length_1114_cov_2.599807,1114,48,TRUE,nr,746,369,Viruses,1511783,94.6,Pasivirus A,QRD99351.1 MAG: polyprotein [Pasivirus A],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,41503,1511783,115,Pasivirus A,,RNA1,TRUE,FALSE,Viruses,1511783,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,3.85E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_114_length_1102_cov_1.897561,1102,35,TRUE,nr,671,321,Viruses,2809150,98.8,Anativirus sp.,UNY48257.1 MAG: polyprotein [Anativirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,42505,2809150,98,Anativirus sp.,,RNA1,TRUE,FALSE,Viruses,2809150,Canine,Dog,Ondo,10339474,2092,250891,10088583,26249100,3.47E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_163_length_1085_cov_1.255952,1085,34,TRUE,nr,516,342,Viruses,2809560,98.2,Megrivirus sp.,"UNY48401.1 MAG: polyprotein, partial [Megrivirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,43775,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Avian,Chicken,Ebonyi,15655180,788,474494,15180686,47222582,2.24E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_312_length_1052_cov_2.204103,1052,47,TRUE,nr,695,343,Viruses,1534547,96.5,Chicken picornavirus 4,YP_009054901.1 polyprotein [Chicken picornavirus 4],1534547,1534547,Chicken picornavirus 4,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,46762,1534547,103,Chicken picornavirus 4,,RNA1,TRUE,FALSE,Viruses,1534547,Canine,Dog,Ondo,20362306,945,188412,20173894,35701688,2.33E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_172_length_1046_cov_1.980392,1046,63,TRUE,nr,373,211,Viruses,2809560,96.7,Megrivirus sp.,UNY48402.1 MAG: polyprotein [Megrivirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,47268,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Avian,Chicken,Ebonyi,15655180,788,474494,15180686,47222582,4.15E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_168_length_1046_cov_1.780186,1046,53,TRUE,nr,650,327,Viruses,2094719,96,Kobuvirus sp.,"ULF99604.1 MAG: polyprotein, partial [Kobuvirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,47305,2094719,112,Kobuvirus sp.,,RNA1,TRUE,FALSE,Viruses,2094719,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,3.03E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_285_length_1045_cov_1.278926,1045,29,TRUE,nr,716,348,Viruses,106966,100,Enterovirus G,UXG07094.1 polyprotein [Enterovirus G],106966,106966,Enterovirus G,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,47349,106966,107,Enterovirus G,,RNA1,TRUE,FALSE,Viruses,106966,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,2.33E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_134_length_1039_cov_2.151767,1039,48,TRUE,nr,632,346,Viruses,1141624,86.4,aichivirus A8,UZT75337.1 polyprotein [aichivirus A8],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,47993,2870383,124,TBD,Ondo-aichivirus A6,RNA1,TRUE,FALSE,Viruses,2870383,Canine,Dog,Ondo,1631558,14040,439287,1192271,18909772,4.03E-05,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_332_length_1036_cov_3.588113,1036,82,TRUE,nr,714,345,Viruses,138679,99.1,teschovirus A2,ADP65803.1 polyprotein [teschovirus A2],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48267,185902,130,teschovirus A2,,RNA1,TRUE,FALSE,Viruses,185902,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.85E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_132_length_1036_cov_5.262774,1036,98,TRUE,nr,410,243,Viruses,1836608,83.5,Canine kobuvirus,AXY87954.1 polyprotein [Canine kobuvirus],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48301,1836608,101,Canine kobuvirus,,RNA1,TRUE,FALSE,Viruses,1836608,Canine,Dog,Ondo,12575104,855,507223,12067881,24091260,8.12E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_261_length_1034_cov_23.876698,1034,872,TRUE,nr,379,192,Viruses,1930506,91.7,Sicinivirus sp.,"ULF99577.1 MAG: hypothetical protein, partial [Sicinivirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48432,1930506,123,Sicinivirus sp.,Ondo-Sicinivirus sp.,hypothetical,TRUE,FALSE,Viruses,1930506,Rat,Rodent,Ondo,14046732,427728,543789,13502943,35459252,6.46E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_165_length_1034_cov_1.178683,1034,18,TRUE,nr,669,343,Viruses,1930506,91.5,Sicinivirus sp.,"UNY48390.1 MAG: polyprotein, partial [Sicinivirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48446,1930506,123,Sicinivirus sp.,Ondo-Sicinivirus sp.,RNA1,TRUE,FALSE,Viruses,1930506,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,5.61E-07,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_262_length_1033_cov_2.062762,1033,51,TRUE,nr,591,292,Viruses,2108520,97.6,Phacovirus sp.,"AVN87706.1 polyprotein, partial [Phacovirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48515,2108520,116,Phacovirus sp.,,RNA1,TRUE,FALSE,Viruses,2108520,Rat,Rodent,Ondo,14046732,427728,543789,13502943,35459252,3.78E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_177_length_1031_cov_1.799790,1031,28,TRUE,nr,224,202,Viruses,3083327,58.4,Jingmen bat picorna-like virus 1,WPV63384.1 MAG: capsid protein [Jingmen bat picorna-like virus 1],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,48725,1923350,125,TBD,Ondo-Jingmen picorna-like virus,RNA2,TRUE,FALSE,Viruses,1923350,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,1.31E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_305_length_1012_cov_1.831016,1012,32,TRUE,nr,677,336,Viruses,106966,99.7,Enterovirus G,UXG07093.1 polyprotein [Enterovirus G],106966,106966,Enterovirus G,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,50635,106966,107,Enterovirus G,,RNA1,TRUE,FALSE,Viruses,106966,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,2.57E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_175_length_999_cov_2.260304,999,39,TRUE,nr,474,240,Viruses,2809560,93.3,Megrivirus sp.,"QXO14859.1 MAG: polyprotein, partial [Megrivirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,52115,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,2.23E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_131_length_981_cov_1.824115,981,54,TRUE,nr,374,217,Viruses,2992867,81.1,Ageratum virus 2,WCH76245.1 P1-P2 fusion protein [Ageratum virus 2],,,,TRUE,,Picornaviridae,FALSE,TRUE,54219,2992867,151,TBD,Ondo-Ageratum virus 2,RNA1,TRUE,FALSE,Viruses,2992867,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,7.98E-05,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_360_length_976_cov_2.175751,976,33,TRUE,nr,553,323,Viruses,1930506,85.1,Sicinivirus sp.,AVN87699.1 polyprotein [Sicinivirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,54834,1930506,123,Sicinivirus sp.,Ondo-Sicinivirus sp.,RNA1,TRUE,FALSE,Viruses,1930506,Canine,Dog,Ondo,20362306,945,188412,20173894,35701688,1.64E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_174_length_952_cov_1.581714,952,56,TRUE,nr,645,316,Viruses,12063,98.1,parechovirus A1,ADU02575.1 polyprotein [parechovirus A1],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,57806,1803956,114,Parechovirus A,,RNA1,TRUE,FALSE,Viruses,1803956,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,5.12E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_178_length_945_cov_346.951613,945,10117,TRUE,nr,638,315,Viruses,1836608,99.4,Canine kobuvirus,YP_009380518.1 polyprotein [Canine kobuvirus],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,107,1836608,101,Canine kobuvirus,,RNA1,TRUE,FALSE,Viruses,1836608,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,0.000925635,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_204_length_944_cov_2.922722,944,53,TRUE,nr,95.1,195,Viruses,2585031,28.7,Riboviria sp.,"WKV33048.1 MAG: RNA-dependent RNA polymerase, partial [Riboviria sp.]",2585031,2585031,Riboviria sp.,TRUE,,Picornaviridae,FALSE,TRUE,58910,2585031,131,TBD,Ondo-Ondo_Riboviria sp.,hypothetical,TRUE,FALSE,Viruses,2585031,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,2.48E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_355_length_935_cov_1.354312,935,23,TRUE,nr,613,311,Viruses,106966,98.4,Enterovirus G,BBC70769.1 polyprotein [Enterovirus G],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,60102,106966,107,Enterovirus G,,RNA1,TRUE,FALSE,Viruses,106966,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,1.84E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_396_length_880_cov_1.564134,880,21,TRUE,nr,585,293,Viruses,42772,93.2,Coxsackievirus A13,"WBR19235.1 polyprotein, partial [Coxsackievirus A13]",42772,42772,Coxsackievirus A13,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,68653,42782,105,Coxsackievirus A20,,RNA1,TRUE,FALSE,Viruses,42782,Canine,Dog,Ebonyi,7969852,2998,460401,7509451,45755872,2.80E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_453_length_876_cov_1.623279,876,23,TRUE,nr,468,263,Viruses,2809560,99.6,Megrivirus sp.,UNY48406.1 MAG: polyprotein [Megrivirus sp.],2809560,2809560,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,69418,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Caprine,Goat,Ondo,17713900,41609,337050,17376850,27451908,1.32E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_211_length_874_cov_151.751568,874,4071,TRUE,nr,285,131,Viruses,3115137,98.5,aichivirus A2,AEL19656.1 polyprotein [aichivirus A2],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,69700,3115137,97,aichivirus A2,,RNA1,TRUE,FALSE,Viruses,3115137,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,0.000372468,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_251_length_840_cov_1.298820,840,16,TRUE,nr,254,152,Viruses,2910353,75,Monexpicovirus 2,"DAZ87732.1 TPA_asm: hypothetical protein, partial [Monexpicovirus 2]",2910353,2910353,,TRUE,,Picornaviridae,FALSE,TRUE,76166,2910352,173,TBD,Ondo-Monexpicovirus 1,hypothetical,TRUE,FALSE,Viruses,2910352,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,7.50E-07,,Virus,IV,single stranded RNA positive sense,
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_244_length_808_cov_1.937073,808,45,TRUE,nr,431,219,Viruses,2757788,95.4,cosavirus A20,AFJ04537.1 polyprotein [cosavirus A20],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,82945,2757788,104,cosavirus A20,,RNA1,TRUE,FALSE,Viruses,2757788,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,4.12E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_412_length_797_cov_1.658333,797,34,TRUE,nr,432,264,Viruses,1298633,87.9,Kobuvirus cebes,"BAP16401.1 polyprotein, partial [Aichivirus C]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,537,1156769,120,Porcine kobuvirus,,RNA1,TRUE,FALSE,Viruses,1156769,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,1.59E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_257_length_796_cov_2.292072,796,26,TRUE,nr,479,242,Viruses,2804202,99.2,Bopivirus sp.,"WEY02615.1 3D protein, partial [Bopivirus sp.]",2804202,2804202,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,85885,2804202,99,Bopivirus sp.,,RdRp_3D,TRUE,TRUE,Viruses,2804202,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,1.49E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_466_length_790_cov_3.636746,790,52,TRUE,nr,503,263,Viruses,2809560,90.9,Megrivirus sp.,QXO14878.1 MAG: polyprotein [Megrivirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,87268,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,4.17E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWIFRR037_LIV_S77_666399,SEZONOWIFRR037_LIV_S77_666399_NODE_390_length_779_cov_5.943020,779,80,TRUE,nr,83.2,86,Viruses,2585031,47.7,Riboviria sp.,DAG89299.1 MAG TPA: hypothetical protein [Riboviria sp.],,,,TRUE,,Picornaviridae,FALSE,TRUE,90312,2585031,131,TBD,Ondo-Ondo_Riboviria sp.,hypothetical,TRUE,FALSE,Viruses,2585031,Rat,Rodent,Ondo ,1400458,103504,107176,1293282,17753950,6.19E-05,,Virus,IV,single stranded RNA positive sense,1
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_504_length_771_cov_1.125360,771,14,TRUE,nr,470,239,Viruses,1193974,96.7,Human enterovirus,"QRG33079.1 polyprotein, partial [Human enterovirus]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,92340,1193974,108,Human enterovirus,,RNA1,TRUE,FALSE,Viruses,1193974,Canine,Dog,Ebonyi,7969852,2998,460401,7509451,45755872,1.86E-06,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_863_length_733_cov_1.065549,733,23,TRUE,nr,474,245,Viruses,376148,94.3,Human parechovirus 5,"AXQ03887.1 polyprotein, partial [Human parechovirus 5]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,104048,39085,110,Human parechovirus 2,,RNA1,TRUE,FALSE,Viruses,39085,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,9.91E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_347_length_730_cov_1.053599,730,15,TRUE,nr,511,242,Viruses,1477515,99.6,megrivirus C1,YP_009513232.1 polyprotein [megrivirus C1],1477515,1477515,Chicken megrivirus,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,105243,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,4.68E-07,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_592_length_729_cov_1.504601,729,27,TRUE,nr,388,202,Viruses,1156769,99,Porcine kobuvirus,QGH59201.1 polyprotein [Porcine kobuvirus],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,537,1156769,120,Porcine kobuvirus,,RNA1,TRUE,FALSE,Viruses,1156769,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,1.93E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_326_length_727_cov_1.273846,727,13,TRUE,nr,379,193,Viruses,1955153,99.5,Picornavirales sp.,"ULF99735.1 MAG: polyprotein, partial [Picornavirales sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,106199,1955153,117,TBD,Ondo-Picornavirales sp.,RNA1,TRUE,FALSE,Viruses,1955153,Avian,Chicken,Ebonyi,15655180,788,474494,15180686,47222582,8.56E-07,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_930_length_717_cov_2.682812,717,30,TRUE,nr,439,212,Viruses,1803956,97.6,Parechovirus A,QCY50214.1 polyprotein [Parechovirus A],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,109887,1803956,114,Parechovirus A,,RNA1,TRUE,FALSE,Viruses,1803956,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,1.29E-05,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_345_length_714_cov_3.007849,714,36,TRUE,nr,496,237,Viruses,2809560,99.6,Megrivirus sp.,"QXO14859.1 MAG: polyprotein, partial [Megrivirus sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,2533,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Avian,Chicken,Ebonyi,15655180,788,474494,15180686,47222582,2.37E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_283_length_703_cov_1.445687,703,13,TRUE,nr,478,234,Viruses,1955153,98.7,Picornavirales sp.,"ULF99747.1 MAG: polyprotein, partial [Picornavirales sp.]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,115681,1955153,117,TBD,Ondo-Picornavirales sp.,RNA1,TRUE,FALSE,Viruses,1955153,Canine,Dog,Ondo,10339474,2092,250891,10088583,26249100,1.29E-06,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_995_length_701_cov_2.985577,701,55,TRUE,nr,374,192,Viruses,185902,93.8,rhinovirus A31,"QBO25726.1 polyprotein, partial [rhinovirus A31]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,116310,185902,130,teschovirus A2,,RNA1,TRUE,FALSE,Viruses,185902,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,2.37E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_345_length_693_cov_1.689935,693,19,TRUE,nr,440,230,Viruses,1930506,92.2,Sicinivirus sp.,AVN87699.1 polyprotein [Sicinivirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,119913,1930506,123,Sicinivirus sp.,Ondo-Sicinivirus sp.,RNA1,TRUE,FALSE,Viruses,1930506,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,1.09E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_328_length_692_cov_141.957724,692,3017,TRUE,nr,324,150,Viruses,1836608,98.7,Canine kobuvirus,"AZS64127.1 3D, partial [Canine kobuvirus]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,120158,1836608,101,Canine kobuvirus,,RdRp_3D,TRUE,TRUE,Viruses,1836608,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,0.000276035,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_356_length_686_cov_4.497537,686,43,TRUE,nr,448,228,Viruses,2847848,97.4,megrivirus C2,YP_009054902.1 polyprotein [megrivirus C2],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,123024,2847848,113,megrivirus C2,,RNA1,TRUE,FALSE,Viruses,2847848,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,2.46E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_317_length_671_cov_2.104377,671,21,TRUE,nr,479,218,Viruses,2809150,98.2,Anativirus sp.,UNY48252.1 MAG: polyprotein [Anativirus sp.],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,130473,2809150,98,Anativirus sp.,,RNA1,TRUE,FALSE,Viruses,2809150,Canine,Dog,Ondo,10339474,2092,250891,10088583,26249100,2.08E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_363_length_665_cov_1.302721,665,10,TRUE,nr,386,213,Viruses,2910352,86.4,Monexpicovirus 1,"DAZ87733.1 TPA_asm: hypothetical protein, partial [Monexpicovirus 1]",,,,TRUE,,Picornaviridae,FALSE,TRUE,133517,2910352,173,TBD,Ondo-Monexpicovirus 1,hypothetical,TRUE,FALSE,Viruses,2910352,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,4.69E-07,,Virus,IV,single stranded RNA positive sense,
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_234_length_657_cov_0.922414,657,8,TRUE,nr,194,213,Viruses,2992867,48.4,Ageratum virus 2,WCH76243.1 P0 protein [Ageratum virus 2],2992867,2992867,,TRUE,,Picornaviridae,FALSE,TRUE,137895,2992867,151,TBD,Ondo-Ageratum virus 2,hypothetical,TRUE,FALSE,Viruses,2992867,Ovine,Sheep,Ondo,1036668,23,360210,676458,1631548,1.18E-05,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_631_length_655_cov_2.396194,655,24,TRUE,nr,237,112,Viruses,1534547,99.1,Chicken picornavirus 4,YP_009055035.1 3D [Chicken picornavirus 4],,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,138608,1534547,103,Chicken picornavirus 4,,RdRp_3D,TRUE,TRUE,Viruses,1534547,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,1.12E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_282_length_654_cov_2.620451,654,31,TRUE,nr,365,216,Viruses,2870383,86.1,aichivirus A6,"AVH76471.1 polyprotein, partial [aichivirus A6]",,,,TRUE,Pisuviricota,Picornaviridae,FALSE,TRUE,139484,2870383,124,TBD,Ondo-aichivirus A6,RNA1,TRUE,FALSE,Viruses,2870383,Canine,Dog,Ondo,1631558,14040,439287,1192271,18909772,2.60E-05,,Virus,IV,single stranded RNA positive sense,1
