sample,contig_name,name,ska_species,collected_by,family,read_count,sample_type,identity
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_895_length_506_cov_1.671329,Porcine picobirnavirus,Goat,Ondo,Picobirnaviridae,19,Rectal,94.1
AIAMAGOAT002_S49_656110,AIAMAGOAT002_S49_656110_NODE_1182_length_797_cov_66.305492,Porcine picobirnavirus,Goat,Ebonyi,Picobirnaviridae,940,Swab,94
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_172_length_1548_cov_36.678450,Porcine picobirnavirus,Rodent,Ondo,Picobirnaviridae,1145,Lung,92.1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_220_length_1332_cov_19.332271,Porcine picobirnavirus,Rodent,Ondo,Picobirnaviridae,589,Lung,91.8
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_335_length_963_cov_12.544018,Porcine picobirnavirus,Pig,Ebonyi,Picobirnaviridae,214,Swab,91.3
AIAMAGOAT002_S49_656110,AIAMAGOAT002_S49_656110_NODE_2118_length_652_cov_2.107826,Porcine picobirnavirus,Goat,Ebonyi,Picobirnaviridae,32,Swab,91.3
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_173_length_1546_cov_25.290674,Porcine picobirnavirus,Rodent,Ondo,Picobirnaviridae,885,Lung,90.8
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_827_length_512_cov_4.889655,Porcine picobirnavirus,Goat,Ondo,Picobirnaviridae,44,Oral,90.5
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_166_length_1410_cov_27.717929,Porcine picobirnavirus,Pig,Ebonyi,Picobirnaviridae,754,Swab,90.4
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_801_length_618_cov_1.975970,Porcine picobirnavirus,Rodent,Ondo,Picobirnaviridae,22,Lung,89.4
AIAMAGOAT003_S50_657720,AIAMAGOAT003_S50_657720_NODE_949_length_1116_cov_23.248316,Porcine picobirnavirus,Goat,Ebonyi,Picobirnaviridae,288,Swab,89.3
SEZONOWIFGOT007_RS_S70_673666,SEZONOWIFGOT007_RS_S70_673666_NODE_1145_length_689_cov_31.410131,Porcine picobirnavirus,Goat,Ondo,Picobirnaviridae,464,Swab,89.3
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_1006_length_595_cov_2.588803,Porcine picobirnavirus,Dog,Ondo,Picobirnaviridae,23,Swab,87.5
AIAMASHEEP001_S53_656078,AIAMASHEEP001_S53_656078_NODE_635_length_680_cov_2.975124,Porcine picobirnavirus,Sheep,Ebonyi,Picobirnaviridae,49,Swab,87.2
AINWZGOAT001_S41_656115,AINWZGOAT001_S41_656115_NODE_151_length_1039_cov_45.584200,Porcine picobirnavirus,Goat,Ebonyi,Picobirnaviridae,994,Swab,86.1
AIAMASHEEP001_S53_656078,AIAMASHEEP001_S53_656078_NODE_625_length_684_cov_1.835255,Porcine picobirnavirus,Sheep,Ebonyi,Picobirnaviridae,20,Swab,85.7
AIMGL_GOT003_OS_S65_673468,AIMGL_GOT003_OS_S65_673468_NODE_2025_length_626_cov_9.313297,Porcine picobirnavirus,Goat,Ebonyi ,Picobirnaviridae,99,Oral,85.6
SEZONOWIFGOAT007_S68_657731,SEZONOWIFGOAT007_S68_657731_NODE_476_length_779_cov_14.982906,Porcine picobirnavirus,Goat,Ondo,Picobirnaviridae,149,Swab,85.3
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_824_length_641_cov_2.473404,Porcine picobirnavirus,Goat,Ondo,Picobirnaviridae,72,Rectal,85
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_217_length_817_cov_3.104054,Simian picobirnavirus,Goat,Ondo,Picobirnaviridae,58,Oral,99.3
SEZONOWOGDOG001_S6_657746,SEZONOWOGDOG001_S6_657746_NODE_536_length_525_cov_2.732143,Simian picobirnavirus,Dog,Ondo,Picobirnaviridae,20,Swab,95.4
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_1245_length_541_cov_1.575431,Simian picobirnavirus,Goat,Ondo,Picobirnaviridae,14,Rectal,91.1
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_1245_length_541_cov_1.575431,Turkey picobirnavirus,Goat,Ondo,Picobirnaviridae,14,Rectal,91.1
AINWZPIG001_S62_657715,AINWZPIG001_S62_657715_NODE_128_length_2023_cov_3.934738,Abak Kagge-like virus,Pig,Ebonyi,Picornaviridae,226,Swab,25.5
AINWZGOAT005_S45_1_656184,AINWZGOAT005_S45_1_656184_NODE_26_length_3326_cov_4.428747,Abak Ousland virus,Goat,Ebonyi,Picornaviridae,297,Swab,31.1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_211_length_874_cov_151.751568,aichivirus A2,Goat,Ebonyi ,Picornaviridae,4071,Oral,98.5
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_128_length_1326_cov_4.770216,aichivirus A2,Goat,Ondo,Picornaviridae,141,Rectal,96.1
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_432_length_521_cov_4.297297,aichivirus A6,Dog,Ondo,Picornaviridae,43,Swab,88.5
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_134_length_1039_cov_2.151767,aichivirus A6,Dog,Ondo,Picornaviridae,48,Swab,86.4
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_282_length_654_cov_2.620451,aichivirus A6,Dog,Ondo,Picornaviridae,31,Swab,86.1
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_826_length_584_cov_1.865878,Anativirus sp.,Rodent,Ondo,Picornaviridae,29,Lung,99.5
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_461_length_564_cov_1.203285,Anativirus sp.,Dog,Ondo,Picornaviridae,8,Swab,98.9
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_114_length_1102_cov_1.897561,Anativirus sp.,Dog,Ondo,Picornaviridae,35,Swab,98.8
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_317_length_671_cov_2.104377,Anativirus sp.,Dog,Ondo,Picornaviridae,21,Swab,98.2
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_109_length_1466_cov_3.232541,Bopivirus sp.,Goat,Ondo,Picornaviridae,91,Rectal,99.8
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_257_length_796_cov_2.292072,Bopivirus sp.,Goat,Ondo,Picornaviridae,26,Rectal,99.2
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_37_length_2477_cov_3.330417,Bopivirus sp.,Goat,Ondo,Picornaviridae,156,Rectal,97
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_10_length_4287_cov_15.560333,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,3719,Oral,99.4
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_178_length_945_cov_346.951613,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,10117,Oral,99.4
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_49_length_1729_cov_314.882567,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,20433,Oral,99.3
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_70_length_1499_cov_319.895218,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,8199,Oral,99.2
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_3_length_7433_cov_176.360114,Canine kobuvirus,Dog,Ondo,Picornaviridae,28039,Swab,99.1
SEZONOWDOG01_S7_657737,SEZONOWDOG01_S7_657737_NODE_1_length_14746_cov_265.068375,Canine kobuvirus,Dog,Ondo,Picornaviridae,40772,Swab,99
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_328_length_692_cov_141.957724,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,3017,Oral,98.7
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_93_length_1329_cov_308.075879,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,15240,Oral,98.4
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_812_length_539_cov_347.623377,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,2953,Oral,97.9
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_4_length_6453_cov_9.315402,Canine kobuvirus,Dog,Ondo,Picornaviridae,1310,Swab,95.7
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_28_length_2914_cov_8.718717,Canine kobuvirus,Goat,Ebonyi ,Picornaviridae,926,Oral,88.7
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_132_length_1036_cov_5.262774,Canine kobuvirus,Dog,Ondo,Picornaviridae,98,Swab,83.5
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_67_length_1977_cov_8.082105,Canine picornavirus,Dog,Ondo,Picornaviridae,308,Swab,95.4
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_631_length_655_cov_2.396194,Chicken picornavirus,Pig,Ebonyi,Picornaviridae,24,Swab,99.1
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_779_length_596_cov_2.946050,Chicken picornavirus,Rodent,Ondo,Picornaviridae,46,Lung,97.5
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_312_length_1052_cov_2.204103,Chicken picornavirus,Dog,Ondo,Picornaviridae,47,Swab,96.5
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_244_length_808_cov_1.937073,cosavirus A20,Goat,Ebonyi ,Picornaviridae,45,Oral,95.4
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_1153_length_502_cov_0.877647,Coxsackievirus ,Goat,Ebonyi ,Picornaviridae,7,Oral,100
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_75_length_2107_cov_2.351232,Coxsackievirus A20,Dog,Ebonyi,Picornaviridae,99,Swab,97.8
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_202_length_1344_cov_2.728493,Coxsackievirus A20,Dog,Ebonyi,Picornaviridae,66,Swab,94.4
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_396_length_880_cov_1.564134,Coxsackievirus A20,Dog,Ebonyi,Picornaviridae,21,Swab,93.2
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_218_length_1262_cov_3.184810,Echovirus E24,Dog,Ebonyi,Picornaviridae,72,Swab,98.1
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_4_length_6481_cov_6.676296,Echovirus E24,Dog,Ondo,Picornaviridae,851,Swab,97.8
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_8_length_6895_cov_6.106483,Echovirus E24,Dog,Ebonyi,Picornaviridae,857,Swab,96.7
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_285_length_1045_cov_1.278926,Enterovirus G,Pig,Ebonyi,Picornaviridae,29,Swab,100
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_305_length_1012_cov_1.831016,Enterovirus G,Pig,Ebonyi,Picornaviridae,32,Swab,99.7
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_355_length_935_cov_1.354312,Enterovirus G,Pig,Ebonyi,Picornaviridae,23,Swab,98.4
SEZONOWIFGOAT012_S30_657726,SEZONOWIFGOAT012_S30_657726_NODE_648_length_558_cov_2.744283,Hubei picobirna-like virus,Sheep,Ondo,Picornaviridae,23,Swab,32.2
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_504_length_771_cov_1.125360,Human enterovirus,Dog,Ebonyi,Picornaviridae,14,Swab,96.7
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_259_length_1153_cov_3.276952,Human enterovirus,Dog,Ebonyi,Picornaviridae,72,Swab,96.5
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_877_length_553_cov_1.720588,Human enterovirus,Dog,Ebonyi,Picornaviridae,19,Swab,95.7
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_1062_length_502_cov_1.211765,Human enterovirus,Dog,Ebonyi,Picornaviridae,7,Swab,93.8
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_2_length_7182_cov_27.368473,Human hepatitis A virus,Goat,Ebonyi ,Picornaviridae,6537,Oral,99.7
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_500_length_615_cov_0.780669,Human parechovirus,Goat,Ebonyi ,Picornaviridae,7,Oral,98.5
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_863_length_733_cov_1.065549,Human parechovirus,Dog,Ebonyi,Picornaviridae,23,Swab,94.3
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_168_length_1046_cov_1.780186,Kobuvirus sp.,Goat,Ondo,Picornaviridae,53,Rectal,96
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_235_length_733_cov_3.993902,Marmot picobirnavirus,Dog,Ondo,Picornaviridae,56,Swab,88
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_453_length_876_cov_1.623279,megrivirus C2,Goat,Ondo,Picornaviridae,23,Rectal,99.6
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_347_length_730_cov_1.053599,megrivirus C2,Goat,Ondo,Picornaviridae,15,Rectal,99.6
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_345_length_714_cov_3.007849,megrivirus C2,Chicken,Ebonyi,Picornaviridae,36,Rectal,99.6
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2576_length_534_cov_1.818381,megrivirus C2,Dog,Ebonyi,Picornaviridae,20,Swab,99.4
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_19_length_3060_cov_18.653034,megrivirus C2,Goat,Ondo,Picornaviridae,1369,Rectal,99.3
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_17_length_4652_cov_54.219016,megrivirus C2,Rodent,Ondo,Picornaviridae,7569,Lung,99.1
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_34_length_2155_cov_2.281521,megrivirus C2,Chicken,Ebonyi,Picornaviridae,129,Rectal,99.1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_11_length_4763_cov_8.135297,megrivirus C2,Goat,Ondo,Picornaviridae,905,Rectal,99
SENONOWISUGOT001_OS_S80_673658,SENONOWISUGOT001_OS_S80_673658_NODE_4_length_4884_cov_32.085916,megrivirus C2,Goat,Ondo,Picornaviridae,4035,Oral,98.9
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_10_length_4010_cov_12.903382,megrivirus C2,Pig,Ebonyi,Picornaviridae,990,Swab,98.9
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2765_length_522_cov_1.674157,megrivirus C2,Dog,Ebonyi,Picornaviridae,13,Swab,98.9
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_153_length_1117_cov_1.718269,megrivirus C2,Chicken,Ebonyi,Picornaviridae,46,Rectal,98.3
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_97_length_1347_cov_1.412598,megrivirus C2,Chicken,Ebonyi,Picornaviridae,38,Rectal,98.2
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_163_length_1085_cov_1.255952,megrivirus C2,Chicken,Ebonyi,Picornaviridae,34,Rectal,98.2
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2836_length_517_cov_1.534091,megrivirus C2,Dog,Ebonyi,Picornaviridae,11,Swab,97.7
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_356_length_686_cov_4.497537,megrivirus C2,Goat,Ondo,Picornaviridae,43,Rectal,97.4
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_60_length_1996_cov_8.738405,megrivirus C2,Goat,Ondo,Picornaviridae,387,Rectal,97.3
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_131_length_1631_cov_17.203990,megrivirus C2,Rodent,Ondo,Picornaviridae,669,Lung,97.3
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_172_length_1046_cov_1.980392,megrivirus C2,Chicken,Ebonyi,Picornaviridae,63,Rectal,96.7
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_175_length_999_cov_2.260304,megrivirus C2,Goat,Ondo,Picornaviridae,39,Rectal,93.3
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_1271_length_538_cov_1.321041,megrivirus C2,Goat,Ondo,Picornaviridae,14,Rectal,91.5
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_466_length_790_cov_3.636746,megrivirus C2,Pig,Ebonyi,Picornaviridae,52,Swab,90.9
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_363_length_665_cov_1.302721,Monexpicovirus 1,Goat,Ondo,Picornaviridae,10,Rectal,86.4
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_853_length_596_cov_1.167630,nan-Posavirus 1,Rodent,Ondo,Picornaviridae,16,Lung,94.6
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_254_length_616_cov_2.371058,Ondo Ageratum virus ,Sheep,Ondo,Picornaviridae,31,Swab,83.9
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_131_length_981_cov_1.824115,Ondo Ageratum virus ,Sheep,Ondo,Picornaviridae,54,Swab,81.1
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_286_length_575_cov_2.686747,Ondo Ageratum virus ,Sheep,Ondo,Picornaviridae,26,Swab,79.4
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_58_length_1637_cov_2.080128,Ondo Ageratum virus ,Sheep,Ondo,Picornaviridae,78,Swab,67.4
SEZONOWISSHEEP001_S32_656084,SEZONOWISSHEEP001_S32_656084_NODE_234_length_657_cov_0.922414,Ondo Ageratum virus ,Sheep,Ondo,Picornaviridae,8,Swab,48.4
OD_ZAD_SQL028_LUNG_S18_673624,OD_ZAD_SQL028_LUNG_S18_673624_NODE_1511_length_591_cov_3.803502,Ondo Bovine hokovirus ,Squirrel,Ondo,Picornaviridae,33,Lung,63.8
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_712_length_613_cov_1.229478,Ondo Jingmen picorna-like virus,Rodent,Ondo,Picornaviridae,11,Lung,62.4
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_177_length_1031_cov_1.799790,Ondo Jingmen picorna-like virus,Goat,Ondo,Picornaviridae,28,Rectal,58.4
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_63_length_2089_cov_1.886680,Ondo Jingmen picorna-like virus,Goat,Ondo,Picornaviridae,80,Rectal,38.1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_533_length_553_cov_1.186975,Ondo Monexpicovirus,Goat,Ondo,Picornaviridae,9,Rectal,80.5
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_251_length_840_cov_1.298820,Ondo Monexpicovirus,Goat,Ondo,Picornaviridae,16,Rectal,75
SEZONOWIFRR037_LIV_S77_666399,SEZONOWIFRR037_LIV_S77_666399_NODE_82_length_1758_cov_6.885782,Ondo Ondo_Riboviria sp.,Rodent,Ondo ,Picornaviridae,223,Liver,66.1
SEZONOWIFRR069_LUNG_S60_673526,SEZONOWIFRR069_LUNG_S60_673526_NODE_10_length_3585_cov_3.947834,Ondo Ondo_Riboviria sp.,Rodent,Ondo,Picornaviridae,270,Lung,60.7
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_417_length_620_cov_2.208103,Ondo Ondo_Riboviria sp.,Goat,Ondo,Picornaviridae,22,Rectal,55.2
SEZONOWIFRR037_LIV_S77_666399,SEZONOWIFRR037_LIV_S77_666399_NODE_390_length_779_cov_5.943020,Ondo Ondo_Riboviria sp.,Rodent,Ondo ,Picornaviridae,80,Liver,47.7
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_8_length_3758_cov_25.402880,Ondo Ondo_Riboviria sp.,Goat,Ondo,Picornaviridae,1904,Rectal,32.2
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_204_length_944_cov_2.922722,Ondo Ondo_Riboviria sp.,Goat,Ondo,Picornaviridae,53,Rectal,28.7
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_126_length_1748_cov_2.053860,Ondo Picornavirales sp.,Goat,Ondo,Picornaviridae,58,Rectal,33.1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_56_length_1891_cov_2.099779,Ondo Picornaviridae sp.,Goat,Ondo,Picornaviridae,81,Rectal,59
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_174_length_952_cov_1.581714,Parechovirus A,Goat,Ebonyi ,Picornaviridae,56,Oral,98.1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_930_length_717_cov_2.682812,Parechovirus A,Dog,Ebonyi,Picornaviridae,30,Swab,97.6
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_1297_length_520_cov_1.568849,Pasivirus A,Pig,Ebonyi,Picornaviridae,16,Swab,98.3
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_837_length_603_cov_2.650190,Pasivirus A,Pig,Ebonyi,Picornaviridae,32,Swab,96.1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_250_length_1114_cov_2.599807,Pasivirus A,Pig,Ebonyi,Picornaviridae,48,Swab,94.6
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_262_length_1033_cov_2.062762,Phacovirus sp.,Rodent,Ondo,Picornaviridae,51,Lung,97.6
AINWZCHICKEN001_S56_655747,AINWZCHICKEN001_S56_655747_NODE_326_length_727_cov_1.273846,Picornavirales sp.,Chicken,Ebonyi,Picornaviridae,13,Rectal,99.5
SEZONOWOGDOG004_S12_657748,SEZONOWOGDOG004_S12_657748_NODE_283_length_703_cov_1.445687,Picornavirales sp.,Dog,Ondo,Picornaviridae,13,Swab,98.7
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_22_length_4752_cov_5.711872,Picornavirales sp.,Dog,Ondo,Picornaviridae,528,Swab,98.6
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_1425_length_533_cov_4.221491,Picornavirales sp.,Dog,Ondo,Picornaviridae,34,Swab,97.7
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_1674_length_504_cov_3.140515,Picornavirales sp.,Dog,Ondo,Picornaviridae,30,Swab,94.7
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_129_length_1729_cov_1.817797,Poliovirus 2,Goat,Ondo,Picornaviridae,64,Rectal,27.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_592_length_729_cov_1.504601,Porcine kobuvirus,Rodent,Ondo,Picornaviridae,27,Lung,99
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_822_length_610_cov_1.300188,Porcine kobuvirus,Rodent,Ondo,Picornaviridae,19,Lung,98.9
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_105_length_1468_cov_1.823868,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,60,Swab,98.2
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_993_length_559_cov_1.468880,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,16,Swab,97.8
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_174_length_1168_cov_1.756187,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,54,Swab,97.2
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1056_length_549_cov_1.055085,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,10,Swab,97.2
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_1_length_7669_cov_68.143704,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,10969,Swab,95.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_412_length_797_cov_1.658333,Porcine kobuvirus,Pig,Ebonyi,Picornaviridae,34,Swab,87.9
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_985_length_556_cov_1.317328,Posavirus sp.,Rodent,Ondo,Picornaviridae,12,Lung,85.3
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_1071_length_535_cov_1.069869,Posavirus sp.,Rodent,Ondo,Picornaviridae,13,Lung,98.8
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_187_length_1130_cov_1.971510,Posavirus sp.,Pig,Ebonyi,Picornaviridae,58,Swab,98.7
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_159_length_1324_cov_2.266239,Rhinovirus A,Dog,Ebonyi,Picornaviridae,62,Swab,96.8
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_516_length_600_cov_1.596558,Rhinovirus A,Goat,Ondo,Picornaviridae,16,Rectal,88.9
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_108_length_1927_cov_3.620000,Sicinivirus sp.,Dog,Ebonyi,Picornaviridae,148,Swab,97.2
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_553_length_584_cov_2.761341,Sicinivirus sp.,Goat,Ondo,Picornaviridae,26,Rectal,95.9
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_717_length_535_cov_1.816594,Sicinivirus sp.,Goat,Ondo,Picornaviridae,20,Rectal,95.5
